2.013932533473179909e+00 2.013932533473178133e+00 2.162148275276042586e+00 2.142578531874196113e+00 2.096683759142820236e+00 2.070684395955389334e+00 4.340672732696149172e-01 -1.030726302345867512e-01 -1.030726302345858630e-01 2.397080592703546009e-01 -2.314312337789212748e-01 -1.552307935119886899e-02 1.303627777506116137e-01 1.303627777506122243e-01 -1.491400428037152615e-01
2.013932533473178133e+00 2.013932533473176800e+00 2.162148275276041698e+00 2.142578531874195225e+00 2.096683759142819348e+00 2.070684395955387558e+00 4.340672732696145841e-01 -1.030726302345879725e-01 -1.030726302345870704e-01 2.397080592703539070e-01 -2.314312337789224683e-01 -1.552307935119998442e-02 1.303627777506103647e-01 1.303627777506110030e-01 -1.491400428037163994e-01
2.154271822776383516e+00 2.154271822776382628e+00 1.530050103459696276e+00 9.802105510951070189e-01 1.345617316236701333e+00 2.115468838217736902e+00 4.998441590539176582e-01 5.726362735446413055e-01 5.726362735446404173e-01 4.286973834393351668e-01 5.239455199602005564e-01 8.321744149154240988e-01 -8.178571027416343953e-02 -8.178571027416399464e-02 5.416222093666510640e-01
2.146197817909583083e+00 2.146197817909582639e+00 9.884723838626581216e-01 1.874226121973591841e+00 7.910111709261238300e-01 2.068599923707870936e+00 -1.345864762190608355e-01 3.503804656918155236e-01 3.503804656918143579e-01 9.574841289777964448e-01 1.601768091012168549e+00 6.049838706071400951e-01 1.595866971845644411e+00 1.595866971845643523e+00 1.599120698595347667e+00
2.092518749354840502e+00 2.092518749354840502e+00 1.351494330741974448e+00 7.905797058274689482e-01 1.517167060052134087e+00 2.015071812029976428e+00 1.183972517545427205e+00 1.588354479967752031e+00 1.588354479967750477e+00 1.232787897520879472e+00 1.603255138808618252e+00 1.361635590834781251e+00 3.142493509985715416e-01 3.142493509985705979e-01 1.590286459278209996e+00
2.064790196783024445e+00 2.064790196783023113e+00 2.103071494656732821e+00 2.083242082701664000e+00 2.013298216560334808e+00 2.105394983333069181e+00 4.165007594660537493e-01 -1.264159508886959771e-01 -1.264159508886952554e-01 3.304666013840896754e-01 -6.522782335614028815e-02 2.014046797818299511e-02 1.098253116912390331e-01 1.098253116912395883e-01 1.145224547941848907e-02
4.385555080597401401e-01 4.385555080597405841e-01 5.024257881527396385e-01 -1.315379627290807762e-01 1.181905162530059616e+00 4.072831880015590489e-01 1.716617927445005076e+00 2.176557126829240296e+00 2.176557126829239408e+00 1.297831374877814969e+00 1.457658366954932339e+00 1.192751993536689259e+00 2.125442209425533746e-01 2.125442209425527085e-01 1.429200488876257724e+00
-9.836063683761871179e-02 -9.836063683761832321e-02 5.681306211768328840e-01 3.522210353953536544e-01 1.593806053852090843e+00 -1.327367386848043174e-01 2.174619187177795787e+00 1.528882270639960517e+00 1.528882270639961183e+00 2.250322061475112712e+00 2.136570988448887931e+00 3.367901856340172473e-01 -8.934620538240276022e-02 -8.934620538240201082e-02 2.140597222179123182e+00
-9.836063683761792076e-02 -9.836063683761753218e-02 5.681306211768318848e-01 3.522210353953522111e-01 1.593806053852089066e+00 -1.327367386848036512e-01 2.174619187177794455e+00 1.528882270639961627e+00 1.528882270639962071e+00 2.250322061475112712e+00 2.136570988448888819e+00 3.367901856340187461e-01 -8.934620538240230225e-02 -8.934620538240155285e-02 2.140597222179124071e+00
2.585759628633568230e-01 2.585759628633570451e-01 4.416882076480150854e-01 9.649121023340315739e-01 1.233102935492734975e+00 2.871543878846605224e-01 1.295945722932415833e+00 2.249756265324340809e+00 2.249756265324340365e+00 1.179347800546079350e+00 1.395569178905653240e+00 9.185553186260698721e-01 1.792066635804818509e+00 1.792066635804817842e+00 1.379751090981623962e+00
-2.050189450176340689e-01 -2.050189450176339301e-01 5.415831650735397629e-01 1.613396892041733865e+00 1.610593239053256021e+00 -1.230921238509736504e-01 1.455546257918848951e+00 2.129794951822931992e+00 2.129794951822932880e+00 1.396283567037697626e+00 1.353925567382520345e+00 4.099519203476009177e-01 2.237082421131963539e+00 2.237082421131963539e+00 1.366239068211373198e+00
-1.379203005669567966e-02 -1.379203005669592946e-02 8.233325891068346003e-01 5.976275787058378253e-01 1.358852136247643561e+00 2.368514178153263358e-02 1.185322490442520360e+00 3.488721767091353954e-01 3.488721767091366721e-01 9.027749843200468804e-01 4.015702295887425555e-01 -2.514242905194399302e-01 -4.580171201183318441e-01 -4.580171201183306784e-01 4.455683798688628849e-01
1.433423691871004713e-01 1.433423691871008598e-01 -8.314283906908108424e-02 1.598428069442982213e+00 3.185573735072524948e-01 8.236529585285171096e-02 2.048730841761231825e-01 -8.453896410308599230e-02 -8.453896410308550657e-02 1.785813741237397334e+00 2.239979209417197747e+00 -4.616641719446141767e-01 1.700008097197987844e+00 1.700008097197988288e+00 2.240541076179699331e+00
1.433423691871011096e-01 1.433423691871015260e-01 -8.314283906908152832e-02 1.598428069442980659e+00 3.185573735072516621e-01 8.236529585285230770e-02 2.048730841761228494e-01 -8.453896410308474330e-02 -8.453896410308431308e-02 1.785813741237396446e+00 2.239979209417197747e+00 -4.616641719446127334e-01 1.700008097197987844e+00 1.700008097197988288e+00 2.240541076179698887e+00
-1.981904181931618825e-01 -1.981904181931618547e-01 5.157510730219205808e-01 1.579107574171308759e+00 1.574583524326987671e+00 -1.193387607493911762e-01 1.441452553219814803e+00 2.143274565196238157e+00 2.143274565196239045e+00 1.391316656466347723e+00 1.371310708366988429e+00 4.358170841486014302e-01 2.241119537517651583e+00 2.241119537517651583e+00 1.381373633186367078e+00
